antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedents_str,consequents_str,antecedent_len,consequent_len,actionability_score,novelty,consequent_price,antecedent_support_count,baskets_missing_consequent,estimated_incremental_baskets_per_period,estimated_incremental_revenue_per_period,business_insight,recommended_action
0.01885703290359823,0.02347508177794882,0.006349817202232057,0.336734693877551,14.344345935095347,1.0,0.0059071468127306175,1.4722991074732465,0.94816571282545,0.17647058823529413,0.32079018799638076,0.3036132485781198,Spaghetti,Parmesan Cheese,1,1,6.526917663617171,Noteworthy,6.5,98.0,65.0,13.0,84.5,Customers who buy **Spaghetti** buy **Parmesan Cheese** 34% of the time — that's 14.34x more often than if the two were unrelated (lift=14.34). Closing this gap for even a fraction of missed baskets could add roughly **$84** in incremental revenue over the analysis period.,Feature 'Parmesan Cheese' in a 'frequently bought with Spaghetti' recommendation slot online and on receipts.
0.01885703290359823,0.006349817202232057,0.006349817202232057,0.336734693877551,53.03061224489795,1.0,0.0062300784903177335,1.4981187371412503,1.0,0.336734693877551,0.33249616655337577,0.6683673469387755,Spaghetti,"Parmesan Cheese, Tomato Pasta Sauce",1,2,6.526917663617171,Obvious (known pattern),9.6,98.0,65.0,13.0,124.8,"Customers who buy **Spaghetti** buy **Parmesan Cheese, Tomato Pasta Sauce** 34% of the time — that's 53.03x more often than if the two were unrelated (lift=53.03). Closing this gap for even a fraction of missed baskets could add roughly **$125** in incremental revenue over the analysis period.","Feature 'Parmesan Cheese, Tomato Pasta Sauce' in a 'frequently bought with Spaghetti' recommendation slot online and on receipts."
0.01539349624783529,0.02867038676159323,0.005772561092938233,0.375,13.07969798657718,1.0,0.005331223601899662,1.5541273811814507,0.937984496124031,0.1507537688442211,0.3565520998415214,0.2881711409395973,"Burger Buns, Ground Beef",BBQ Sauce,2,1,6.525862068965517,Obvious (known pattern),3.9,80.0,50.0,10.0,39.0,"Customers who buy **Burger Buns, Ground Beef** buy **BBQ Sauce** 38% of the time — that's 13.08x more often than if the two were unrelated (lift=13.08). Closing this gap for even a fraction of missed baskets could add roughly **$39** in incremental revenue over the analysis period.","Feature 'BBQ Sauce' in a 'frequently bought with Burger Buns, Ground Beef' recommendation slot online and on receipts."
0.02405233788724264,0.0173176832788147,0.00673465460842794,0.28,16.168444444444447,1.0,0.006318123838781636,1.3648365510016462,0.9612719693555655,0.19444444444444445,0.26731153318973955,0.33444444444444443,Baby Food Jars,Baby Formula,1,1,6.465172413793104,Noteworthy,18.0,125.0,90.0,18.0,324.0,Customers who buy **Baby Food Jars** buy **Baby Formula** 28% of the time — that's 16.17x more often than if the two were unrelated (lift=16.17). Closing this gap for even a fraction of missed baskets could add roughly **$324** in incremental revenue over the analysis period.,Feature 'Baby Formula' in a 'frequently bought with Baby Food Jars' recommendation slot online and on receipts.
0.02212815085626323,0.01539349624783529,0.006349817202232057,0.28695652173913044,18.64141304347826,1.0,0.006009187595054636,1.380850584530475,0.9677709801676743,0.20370370370370372,0.27580868545598214,0.3497282608695652,Charcoal Bag,"Burger Buns, Ground Beef",1,2,6.4273613193403305,Obvious (known pattern),9.7,115.0,82.0,16.4,159.08,"Customers who buy **Charcoal Bag** buy **Burger Buns, Ground Beef** 29% of the time — that's 18.64x more often than if the two were unrelated (lift=18.64). Closing this gap for even a fraction of missed baskets could add roughly **$159** in incremental revenue over the analysis period.","Feature 'Burger Buns, Ground Beef' in a 'frequently bought with Charcoal Bag' recommendation slot online and on receipts."
0.01539349624783529,0.009428516451799115,0.005387723686742351,0.35,37.12142857142857,1.0,0.005242585854118928,1.5239561285356937,0.9882743795192496,0.2772277227722772,0.3438131313131313,0.4607142857142857,"Burger Buns, Ground Beef","BBQ Sauce, Charcoal Bag",2,2,6.424137931034482,Obvious (known pattern),12.1,80.0,52.0,10.4,125.84,"Customers who buy **Burger Buns, Ground Beef** buy **BBQ Sauce, Charcoal Bag** 35% of the time — that's 37.12x more often than if the two were unrelated (lift=37.12). Closing this gap for even a fraction of missed baskets could add roughly **$126** in incremental revenue over the analysis period.","Feature 'BBQ Sauce, Charcoal Bag' in a 'frequently bought with Burger Buns, Ground Beef' recommendation slot online and on receipts."
0.02347508177794882,0.015008658841639407,0.006349817202232057,0.2704918032786885,18.022383354350566,1.0,0.0059974877085472375,1.3502128496777528,0.967218987908643,0.1976047904191617,0.259376030794949,0.3467843631778058,Parmesan Cheese,"Spaghetti, Tomato Pasta Sauce",1,2,6.394431882419447,Obvious (known pattern),5.0,122.0,89.0,17.8,89.0,"Customers who buy **Parmesan Cheese** buy **Spaghetti, Tomato Pasta Sauce** 27% of the time — that's 18.02x more often than if the two were unrelated (lift=18.02). Closing this gap for even a fraction of missed baskets could add roughly **$89** in incremental revenue over the analysis period.","Feature 'Spaghetti, Tomato Pasta Sauce' in a 'frequently bought with Parmesan Cheese' recommendation slot online and on receipts."
0.02347508177794882,0.01885703290359823,0.006349817202232057,0.2704918032786885,14.344345935095347,1.0,0.0059071468127306175,1.344937550401809,0.9526496492013734,0.17647058823529413,0.25647105346917903,0.3036132485781198,Parmesan Cheese,Spaghetti,1,1,6.394431882419447,Noteworthy,1.9,122.0,89.0,17.8,33.82,Customers who buy **Parmesan Cheese** buy **Spaghetti** 27% of the time — that's 14.34x more often than if the two were unrelated (lift=14.34). Closing this gap for even a fraction of missed baskets could add roughly **$34** in incremental revenue over the analysis period.,Feature 'Spaghetti' in a 'frequently bought with Parmesan Cheese' recommendation slot online and on receipts.
0.02212815085626323,0.006542235905329998,0.005964979796036175,0.26956521739130435,41.20383631713555,1.0,0.005820212212985771,1.3600909865581792,0.9978101077807824,0.2627118644067796,0.2647550716216558,0.5906649616368287,Charcoal Bag,"BBQ Sauce, Burger Buns",1,2,6.340854572713644,Noteworthy,6.699999999999999,115.0,84.0,16.8,112.56,"Customers who buy **Charcoal Bag** buy **BBQ Sauce, Burger Buns** 27% of the time — that's 41.2x more often than if the two were unrelated (lift=41.2). Closing this gap for even a fraction of missed baskets could add roughly **$113** in incremental revenue over the analysis period.","Feature 'BBQ Sauce, Burger Buns' in a 'frequently bought with Charcoal Bag' recommendation slot online and on receipts."
0.02212815085626323,0.007504329420819703,0.005580142389840293,0.25217391304347825,33.60379041248606,1.0,0.0054140854563413,1.3271744432163457,0.9921969357706035,0.232,0.24651954751588917,0.49788182831661093,Charcoal Bag,"BBQ Sauce, Ground Beef",1,2,6.254347826086956,Noteworthy,10.8,115.0,86.0,17.2,185.76,"Customers who buy **Charcoal Bag** buy **BBQ Sauce, Ground Beef** 25% of the time — that's 33.6x more often than if the two were unrelated (lift=33.6). Closing this gap for even a fraction of missed baskets could add roughly **$186** in incremental revenue over the analysis period.","Feature 'BBQ Sauce, Ground Beef' in a 'frequently bought with Charcoal Bag' recommendation slot online and on receipts."
0.009236097748701174,0.10583028670386761,0.006349817202232057,0.6875,6.49625,1.0,0.005372358329462066,2.8613430825476236,0.8539522237327636,0.058407079646017705,0.650513772326232,0.37375,"Burger Buns, Charcoal Bag",Ground Beef,2,1,5.476573275862069,Obvious (known pattern),6.9,48.0,15.0,3.0,20.7,"Customers who buy **Burger Buns, Charcoal Bag** buy **Ground Beef** 69% of the time — that's 6.5x more often than if the two were unrelated (lift=6.5). Closing this gap for even a fraction of missed baskets could add roughly **$21** in incremental revenue over the analysis period.","High priority: co-locate Ground Beef next to Burger Buns, Charcoal Bag, or bundle them at a small discount; this is a strong, reliable pattern."
0.032133923417356165,0.10583028670386761,0.01539349624783529,0.47904191616766467,4.52651061513337,1.0,0.011992753919656362,1.7163947370167139,0.8049453280318092,0.12558869701726844,0.41738343841690406,0.3122482308111051,Burger Buns,Ground Beef,1,1,5.290304657143395,Obvious (known pattern),6.9,167.0,87.0,17.4,120.06,Customers who buy **Burger Buns** buy **Ground Beef** 48% of the time — that's 4.53x more often than if the two were unrelated (lift=4.53). Closing this gap for even a fraction of missed baskets could add roughly **$120** in incremental revenue over the analysis period.,"High priority: co-locate Ground Beef next to Burger Buns, or bundle them at a small discount; this is a strong, reliable pattern."
0.07831441216086203,0.09409274581489321,0.02232056955936117,0.28501228501228504,3.029056943167373,1.0,0.014951751482266396,1.2670249225200634,0.726781729177165,0.14871794871794874,0.21074954231283885,0.26111554945910775,Cereal,Milk 1L,1,1,5.084553041608256,Obvious (known pattern),1.6,407.0,291.0,58.2,93.12,Customers who buy **Cereal** buy **Milk 1L** 29% of the time — that's 3.03x more often than if the two were unrelated (lift=3.03). Closing this gap for even a fraction of missed baskets could add roughly **$93** in incremental revenue over the analysis period.,Feature 'Milk 1L' in a 'frequently bought with Cereal' recommendation slot online and on receipts.
0.03290359822974793,0.10583028670386761,0.014431402732345585,0.43859649122807026,4.144338118022329,1.0,0.01094920549810249,1.592739801808736,0.7845204934341425,0.11609907120743035,0.37215105765273965,0.28748006379585334,Ketchup,Ground Beef,1,1,4.8890172138810986,Noteworthy,6.9,171.0,96.0,19.2,132.48,Customers who buy **Ketchup** buy **Ground Beef** 44% of the time — that's 4.14x more often than if the two were unrelated (lift=4.14). Closing this gap for even a fraction of missed baskets could add roughly **$132** in incremental revenue over the analysis period.,"High priority: co-locate Ground Beef next to Ketchup, or bundle them at a small discount; this is a strong, reliable pattern."
0.011545122185876467,0.07408120069270734,0.005387723686742351,0.4666666666666666,6.299393939393938,1.0,0.004532447173068608,1.7360977487011735,0.851080397118941,0.06714628297362109,0.42399556663895804,0.26969696969696966,"Guacamole Dip, Salsa Dip",Tortilla Chips,2,1,4.807168234064785,Obvious (known pattern),3.3,60.0,32.00000000000001,6.4,21.12,"Customers who buy **Guacamole Dip, Salsa Dip** buy **Tortilla Chips** 47% of the time — that's 6.3x more often than if the two were unrelated (lift=6.3). Closing this gap for even a fraction of missed baskets could add roughly **$21** in incremental revenue over the analysis period.","High priority: co-locate Tortilla Chips next to Guacamole Dip, Salsa Dip, or bundle them at a small discount; this is a strong, reliable pattern."
0.009428516451799115,0.10583028670386761,0.005580142389840293,0.5918367346938775,5.592319109461966,1.0,0.00458231979055426,2.1907157975755243,0.8289995445167858,0.050877192982456146,0.5435281924260988,0.32228200371057514,"BBQ Sauce, Charcoal Bag",Ground Beef,2,1,4.729833024118738,Noteworthy,6.9,49.0,20.0,4.0,27.6,"Customers who buy **BBQ Sauce, Charcoal Bag** buy **Ground Beef** 59% of the time — that's 5.59x more often than if the two were unrelated (lift=5.59). Closing this gap for even a fraction of missed baskets could add roughly **$28** in incremental revenue over the analysis period.","High priority: co-locate Ground Beef next to BBQ Sauce, Charcoal Bag, or bundle them at a small discount; this is a strong, reliable pattern."
0.02347508177794882,0.049259187993072925,0.006349817202232057,0.2704918032786885,5.491194928278688,1.0,0.005193453735779316,1.303262686121855,0.8375518734139423,0.0956521739130435,0.23269498110490672,0.19969902663934425,Parmesan Cheese,Tomato Pasta Sauce,1,1,4.14002934655879,Noteworthy,3.1,122.0,89.0,17.8,55.18,Customers who buy **Parmesan Cheese** buy **Tomato Pasta Sauce** 27% of the time — that's 5.49x more often than if the two were unrelated (lift=5.49). Closing this gap for even a fraction of missed baskets could add roughly **$55** in incremental revenue over the analysis period.,Feature 'Tomato Pasta Sauce' in a 'frequently bought with Parmesan Cheese' recommendation slot online and on receipts.
0.014238984029247642,0.08908985953434674,0.005387723686742351,0.37837837837837834,4.247154281711516,1.0,0.004119174599664872,1.4653771824882245,0.7755918686037757,0.05500982318271119,0.3175818403955286,0.21942677018270967,"Guacamole Dip, Tortilla Chips",Salsa Dip,2,1,3.6044718286469974,Obvious (known pattern),3.8,74.0,46.00000000000001,9.2,34.96,"Customers who buy **Guacamole Dip, Tortilla Chips** buy **Salsa Dip** 38% of the time — that's 4.25x more often than if the two were unrelated (lift=4.25). Closing this gap for even a fraction of missed baskets could add roughly **$35** in incremental revenue over the analysis period.","Feature 'Salsa Dip' in a 'frequently bought with Guacamole Dip, Tortilla Chips' recommendation slot online and on receipts."
0.014816240138541466,0.08832018472195498,0.005387723686742351,0.3636363636363636,4.117250940780352,1.0,0.0040791506208215245,1.432639709722642,0.7685058593749998,0.05511811023622047,0.30198779692236843,0.21231927114280053,"Salsa Dip, Tortilla Chips",Guacamole Dip,2,1,3.5100361286973856,Obvious (known pattern),4.2,77.0,49.00000000000001,9.8,41.16,"Customers who buy **Salsa Dip, Tortilla Chips** buy **Guacamole Dip** 36% of the time — that's 4.12x more often than if the two were unrelated (lift=4.12). Closing this gap for even a fraction of missed baskets could add roughly **$41** in incremental revenue over the analysis period.","Feature 'Guacamole Dip' in a 'frequently bought with Salsa Dip, Tortilla Chips' recommendation slot online and on receipts."
0.0173176832788147,0.08177794881662498,0.005387723686742351,0.31111111111111106,3.804339869281045,1.0,0.00397151906994492,1.332902977524254,0.7501328708495342,0.057494866529774126,0.2497578466983328,0.18849673202614375,Diapers Pack,Beer 6-Pack,1,1,3.2485300878972274,Noteworthy,9.9,90.0,62.0,12.4,122.76,Customers who buy **Diapers Pack** buy **Beer 6-Pack** 31% of the time — that's 3.8x more often than if the two were unrelated (lift=3.8). Closing this gap for even a fraction of missed baskets could add roughly **$123** in incremental revenue over the analysis period.,Feature 'Beer 6-Pack' in a 'frequently bought with Diapers Pack' recommendation slot online and on receipts.
0.02212815085626323,0.10583028670386761,0.007119492014623821,0.3217391304347826,3.0401422924901182,1.0,0.004777663465279049,1.3183271413981437,0.6862535498899134,0.0589171974522293,0.24146293541415215,0.19450592885375492,Charcoal Bag,Ground Beef,1,1,3.1204459588387623,Noteworthy,6.9,115.0,78.00000000000001,15.6,107.64,Customers who buy **Charcoal Bag** buy **Ground Beef** 32% of the time — that's 3.04x more often than if the two were unrelated (lift=3.04). Closing this gap for even a fraction of missed baskets could add roughly **$108** in incremental revenue over the analysis period.,Feature 'Ground Beef' in a 'frequently bought with Charcoal Bag' recommendation slot online and on receipts.
0.02578410621512411,0.08908985953434674,0.007119492014623821,0.27611940298507465,3.099335933722317,1.0,0.004822389613699737,1.258370709509253,0.6952773433121052,0.06607142857142856,0.20532161751445566,0.17801650494826088,Peanut Butter,White Bread,1,1,3.058803324555446,Obvious (known pattern),2.5,134.0,97.0,19.4,48.5,Customers who buy **Peanut Butter** buy **White Bread** 28% of the time — that's 3.1x more often than if the two were unrelated (lift=3.1). Closing this gap for even a fraction of missed baskets could add roughly **$48** in incremental revenue over the analysis period.,Feature 'White Bread' in a 'frequently bought with Peanut Butter' recommendation slot online and on receipts.
0.02867038676159323,0.10583028670386761,0.007504329420819703,0.26174496644295303,2.4732519829164126,1.0,0.004470134169929522,1.2111935207374884,0.6132563289853306,0.05909090909090909,0.1743681064351252,0.16632702867602198,BBQ Sauce,Ground Beef,1,1,2.768736613999285,Noteworthy,6.9,149.0,110.0,22.0,151.8,Customers who buy **BBQ Sauce** buy **Ground Beef** 26% of the time — that's 2.47x more often than if the two were unrelated (lift=2.47). Closing this gap for even a fraction of missed baskets could add roughly **$152** in incremental revenue over the analysis period.,Feature 'Ground Beef' in a 'frequently bought with BBQ Sauce' recommendation slot online and on receipts.
